Jitter,Shimmer,HNR,NHR,VTL,VFER,GNE,GQ,F0,F1,F2,F3,Label
0.00012293577981651376,0.0052968995,25.5315498057001,0.03769097573731474,26.21,0.9999999846904111,0.9971733895233627,0.7102052424375932,225.22,333.79,2679.35,3209.5,0
0.0,0.0019165039,19.783317868237873,0.04811551294840421,0.0001,0.9999998837696897,0.98938943106979,0.7194514503136611,122.08,0.0,1958.29,2711.77,0
0.0,0.007457664,26.94963351144816,0.03577864445308023,26.64,0.9999999834940391,0.9979555110800897,0.7448125966383968,115.45,328.48,1693.67,2589.74,0
1.5714285714285715e-05,0.0050479346,24.87830327967601,0.03864240978987861,27.83,0.9298245498219857,0.9967004108673055,0.676516347735111,258.45,314.42,0.0,3101.88,0
0.00036893617021276597,0.018857267,10.966567461661873,0.08356615238277558,10.73,0.0,0.9190135458642171,0.5650782190226056,304.46,815.82,1293.8,2688.34,0
0.0,0.0042781946,18.34747667322381,0.05168632669209845,34.88,0.9999999765308826,0.9854972620897978,0.7566906905818924,122.31,250.9,2150.45,3115.65,0
0.00011496376811594203,0.006007896,20.948067322533394,0.04556209826153264,15.31,0.6291837751039231,0.9866633394703259,0.5232894207403868,193.89,571.69,1817.63,2985.53,0
0.0,0.0069290632,27.49196139074414,0.03509761880854081,0.0001,0.9999999897680919,0.9981846234926296,0.6522049042591199,127.14,0.0,2121.43,2957.41,0
0.00038676258992805754,0.0037442215,26.23688581845218,0.03671491692058751,16.97,0.9999999713328829,0.9976011502280624,0.5325714747259103,131.62,515.57,2416.18,3195.25,0
8.18987341772152e-05,0.03061657,20.989404770121464,0.04547644697316999,19.76,0.9756096458157423,0.9831133616967266,0.5782199867388583,129.66,442.72,1767.8,2819.92,0
0.0005474576271186441,0.01305273,20.947453775511754,0.04556337196234431,20.5,0.7999999769617684,0.9908500090449194,0.7006012626544159,147.55,426.93,901.1,3201.79,0
0.00016708974000559127,0.0065566343,22.23654802482122,0.04303565223766467,16.5,0.5938605165320444,0.9882145022244938,0.5766943389712167,146.12,530.29,1801.88,3097.15,0
0.0,0.0027542114,26.205453967471712,0.03675733553998596,20.8,0.9999999861644869,0.997580634960832,0.5186368953115009,194.15,420.63,1993.22,3471.45,0
0.00061075,0.00595932,22.231879333576856,0.04304430070600047,13.79,0.9999999867102378,0.9938192229224535,0.7732396995212049,214.27,634.56,1133.06,2531.03,0
0.0004804444444444445,0.02753296,17.553868037107012,0.05389711719410955,13.43,0.9999999879503829,0.9824104473585809,0.6520088540460407,218.75,651.34,1312.55,2404.76,0
0.00011545454545454546,0.007803715,25.88548663411085,0.037194788906340794,27.52,0.9999999725853996,0.9973878589348119,0.7393864300099522,185.68,317.99,892.7,2386.85,0
0.00014778947368421054,0.0030223646,26.934897479715133,0.035797518166162876,29.87,0.9999999899416313,0.9979372273865998,0.5982289810534285,137.74,292.95,2163.89,2411.3,0
0.0002291891891891892,0.007809201,22.753993855868465,0.04209818382827224,31.25,0.999999988854464,0.9940799801307485,0.6278094641365628,128.61,279.96,2320.59,2675.87,0
1.6800000000000002e-05,0.0061135865,22.701894440387523,0.04219072034579739,28.62,0.923076916334564,0.9945110289275102,0.6083813917257779,255.45,305.7,2415.75,2870.83,0
7.35483870967742e-05,0.012538787,16.342340477514625,0.05766234386278827,15.13,0.9999999843219015,0.9766190863245765,0.7331192795938616,192.81,578.26,1343.9,2394.08,0
8.76190476190476e-06,0.005451021,26.17402511398938,0.03679984823025695,28.83,0.9999999893537642,0.9975553251370052,0.7060395677608683,237.98,303.5,838.18,2747.33,0
0.00020734374999999998,0.018779377,22.02846352012132,0.04342452109869342,21.05,0.7285712095400915,0.9802563187889491,0.5971650194762599,139.88,415.76,1811.12,2832.64,0
0.0,0.0027005845,26.952668517502538,0.035774759729070266,28.78,0.9999999259633484,0.9979307324443897,0.6395235157683855,138.42,304.03,2252.56,2265.26,0
3.0675675675675634e-05,0.0072800918,25.06749878100753,0.03836194674452572,28.41,0.9999999927233266,0.9968389812272486,0.6290931000103303,141.8,308.02,806.03,2234.27,0
0.00013352112676056336,0.004227974,19.688115416439132,0.048336930642091394,33.84,0.9999999768603348,0.9887843888443044,0.616548156454097,129.74,258.59,2112.18,3142.98,0
0.0,0.002890269,26.57052742159588,0.03627061552753264,26.02,0.9999999727886799,0.9977838404659569,0.5758044615467625,124.95,336.23,2185.8,2693.9,0
8.436781609195404e-05,0.018712888,19.126557839029978,0.0496855949237764,14.83,0.9999999909723997,0.9878592026182439,0.5324585832877266,201.81,590.17,1205.27,2363.29,0
0.0,0.0038532075,20.90598219977364,0.04564963081227799,34.14,0.9999999359703323,0.9914945564700686,0.6494694663697241,146.05,256.27,2118.8,2944.18,0
0.00043957446808510624,0.015302293,18.56793075534953,0.05110402384915521,26.22,0.0,0.9853880506470252,0.6375983195339356,143.75,333.77,2657.34,2999.54,0
4e-06,0.008399963,15.228248525993044,0.06162094439201396,11.78,0.9999999577074572,0.9706851881812569,0.6799018814021479,442.37,742.69,1190.27,2695.73,0
0.00019318518518518518,0.009529622,20.85944724157927,0.04574681093023619,33.61,0.9999999808831775,0.9908930159842053,0.6209373279812348,139.31,260.3,2042.14,3009.13,0
0.0001335686274509804,0.03583483,22.17464686088272,0.04315060358861106,21.18,0.7555546545439993,0.9683488350093268,0.7058005076463402,150.71,413.15,1742.66,2790.62,0
4.3956043956043835e-07,0.0036386342,19.47074281387813,0.04885020583239659,29.42,0.9999999323505071,0.9880637032101166,0.643174511788785,155.66,297.44,2187.18,2644.63,0
0.0,0.0022854274,24.26816159325242,0.039575494889467495,0.0001,0.9999999745927504,0.9962356979305833,0.5463545419104677,142.75,0.0,2203.44,3097.34,0
0.0002583606557377049,0.009296604,19.483241668714637,0.048820397482658415,14.44,0.9999999912186248,0.9887927789561559,0.6529825856855401,201.49,605.97,1035.93,2599.07,0
0.0002909941520467836,0.035007946,23.110245725526614,0.04147614302168868,21.95,0.8181816771370513,0.9770865512015575,0.6742746312953449,217.85,398.6,1694.58,2695.63,0
6.575342465753418e-06,0.014857462,13.62040059216717,0.06839757869122591,11.71,0.9999999724900598,0.9580937994049495,0.45645895553836646,242.38,747.28,1471.1,3287.79,0
6.575342465753418e-06,0.014857462,13.62040059216717,0.06839757869122591,11.71,0.9999999724900598,0.9580937994049495,0.45645895553836646,242.38,747.28,1471.1,3287.79,0
0.0,0.0076865642,22.571256234690743,0.04242455260098784,29.9,0.9999999878871135,0.9939725480182634,0.7725527447596806,147.41,292.63,2114.31,2854.9,0
0.0,0.0015886382,26.527620272440657,0.036327150334936595,0.0001,0.9999999358248007,0.9977292931513532,0.5506709493832712,127.59,0.0,2151.52,2864.33,0
8.318584070796432e-06,0.01010618,14.895274164139385,0.06291178055022512,13.23,0.9999999467072309,0.9684423528887679,0.6428198238314609,194.55,661.54,1358.23,2626.55,0
0.0,0.0032892472,23.308657386107143,0.04113760723665137,34.38,0.9999999234217205,0.9951071450638695,0.5739829977543077,123.35,254.54,2161.31,2785.82,0
0.0,0.007778283,27.616180483128108,0.03494526464108628,14.62,0.9999999821875075,0.9982448153046627,0.5899067588192529,83.79,598.35,2557.24,3139.15,0
0.0,0.0031508969,27.92525072754162,0.03457186972792027,0.0001,0.9999999856859957,0.9983599994435537,0.6323630062039937,161.53,0.0,2102.96,3016.19,0
4.64e-05,0.015576783,22.387538761000396,0.04275781262060537,15.04,0.9999999870152656,0.993877008748779,0.5496157530558619,137.94,581.67,1231.8,2539.97,0
1.3181818181818196e-05,0.0063226875,12.545725339414341,0.07382402750263027,12.51,0.9347825631619469,0.9434597349993138,0.7288699457788498,294.89,699.64,1258.75,2652.96,0
3.043478260869573e-06,0.0053634644,23.454178709190074,0.04089280657886875,23.9,0.9999999942895148,0.9954918985812695,0.6666935546031877,351.3,366.1,2491.47,2795.15,0
0.00010486486486486486,0.012482515,15.792475691577122,0.05955048072522066,26.39,0.0,0.9754303224323153,0.738130908918416,164.99,331.6,2622.9,3122.32,0
0.0,0.003359801,22.953905307819454,0.041746846167650266,0.0001,0.9999999799562651,0.9948111013297068,0.5232894207403868,164.62,0.0,2211.85,2906.01,0
0.0009279166666666666,0.014931361,20.218092033898,0.04712959103025857,18.28,0.9999999921259126,0.9902404983821006,0.564474089230121,208.55,478.55,1216.95,2336.09,0
0.000135606936416185,0.003782592,26.47144080143737,0.03640143985268066,20.91,0.9550561461764067,0.9977166828895727,0.569378042981926,126.93,418.45,2132.77,3158.85,0
0.0005026190476190477,0.013037909,19.280682198835585,0.049308006022470735,12.86,0.9999999898862395,0.9883191238409702,0.6448446032406339,199.58,680.51,1279.82,2576.02,0
7.019970193740686e-05,0.0058511347,22.71166702125724,0.04217333176547694,16.41,0.591092914315945,0.9925105728843048,0.7566906905818924,150.09,533.17,1814.95,2986.73,0
0.0,0.0020895945,26.71152719491677,0.03608606602466261,15.94,0.9999999400070403,0.9978504960220926,0.6799607788073573,129.0,548.8,2589.08,2817.77,0
0.0,0.0017843146,23.62632101991954,0.04060695867609003,0.0001,0.9999999709993486,0.9956115186323259,0.5766943389712167,131.63,0.0,2010.56,3146.19,0
0.00011233082706766916,0.0230717,22.22711914526227,0.04305312224671539,21.36,0.7697355365388399,0.9672409203344782,0.48825784778593867,115.03,409.71,1701.83,2769.67,0
0.0,0.0044275657,27.194802710876758,0.03546752961013727,26.1,0.9999999887802925,0.998002802047352,0.7164136119712149,141.75,335.3,2503.15,2983.4,0
0.0001397802197802198,0.010087904,18.807560422135357,0.050485773042624645,31.66,0.9999999887926236,0.9861662291014188,0.510387751276971,218.38,276.35,2601.27,3220.25,0
0.0,0.003805978,25.850381831174193,0.03724341822353403,21.57,0.9999999874582967,0.9973809299574209,0.6543743826402526,176.11,405.62,2825.09,3035.66,0
4.144144144144155e-06,0.008800334,18.879181719661457,0.05030388142239036,13.21,0.9999999874328034,0.9871394846160007,0.6871388962667864,115.42,662.32,1170.52,2548.38,0
2.222222222222219e-06,0.012775421,18.744129256657622,0.050647966643695114,15.05,0.9999999868467644,0.9867293722993947,0.6167443543569756,192.44,581.37,1158.98,2456.41,0
0.0,0.0051332363,24.982839303457688,0.0384869408735836,28.6,0.9999999715072534,0.996767300212373,0.6601020716006559,172.18,305.99,2380.35,2760.69,0
0.00020177215189873417,0.015656676,14.997908852078574,0.06250816961431006,23.07,0.0,0.9681917528240355,0.44801395146820433,133.39,379.26,2638.52,2976.08,0
6.923076923076924e-05,0.016676096,23.945344938808816,0.04008763969602385,25.28,0.9999999929504744,0.9958988528548884,0.7353841929183794,216.82,346.07,992.55,2901.42,0
1.0285714285714305e-05,0.009566534,20.005356607003485,0.047606904215403124,21.32,0.9999999622163808,0.9897912706862221,0.6206296478158808,273.35,410.4,1073.72,2159.47,0
4.2119205298013244e-05,0.0037674052,23.20840650920809,0.041307964636979826,34.3,0.9999999863277498,0.995025845779539,0.520746994712404,200.85,255.07,2041.62,2916.59,0
1.0736842105263136e-05,0.011351575,16.19831290838741,0.05814523815951226,15.33,0.9999999800855952,0.9762622764633808,0.4683030940206414,130.53,570.72,1065.82,2939.5,0
0.0,0.003775536,28.117473341840938,0.03434363923888375,0.0001,0.9999999727572647,0.9984271193219584,0.6606917828973103,114.62,0.0,2090.78,2745.04,0
6.631444939528962e-05,0.009669344,23.443730623917936,0.040910285560973675,19.22,0.7367477255620328,0.9909058756712834,0.5716807861987957,122.7,455.25,1907.05,2895.94,0
0.0002512941176470588,0.042126104,20.962676674104202,0.04553179081214095,16.77,0.482758578160372,0.9716470576754642,0.51914550752698,156.83,521.86,2029.04,3018.17,0
0.00027393103448275865,0.0108935125,19.3133854471524,0.04922862329381848,13.94,0.9599999760175164,0.9883311599181713,0.5847601374684926,136.7,627.89,961.58,2768.08,0
0.0003327906976744186,0.0044743735,20.78147434781936,0.04591057446486006,25.2,0.9999999720050958,0.990724745148608,0.5737193940060361,210.17,347.27,2148.48,3112.12,0
0.0,0.0032820525,27.871652303254354,0.03463605025082967,33.16,0.9999999646961001,0.9983412738649386,0.6107052218138307,97.78,263.9,836.41,2527.46,0
3.735849056603769e-05,0.0063701128,8.95272004335849,0.10047504557985694,10.0,0.5185184833140809,0.8737682199328488,0.5875751306336565,276.35,875.25,2489.35,3230.81,0
0.0,0.0037730823,25.708451752537997,0.03744133165281563,0.0001,0.9999999867064459,0.9972848282438004,0.7323853205639757,120.19,0.0,2128.55,2956.2,0
2.1739130434782549e-07,0.0061934097,21.011773126906597,0.045430233822355136,11.12,0.9999999595336595,0.991438134152893,0.5412469113290163,161.36,786.9,1387.25,3110.22,0
1.3333333333333333e-05,0.010447388,17.020983043186977,0.055490868483895534,14.08,0.9999999785284616,0.9803665650066481,0.6020924751290815,188.47,621.54,1323.32,3150.34,0
3.555555555555557e-05,0.01103267,10.77388350077407,0.08493374339352477,14.19,0.7142856733802481,0.9199489011690246,0.40435280195006573,171.62,616.83,1185.15,2728.42,0
0.00018150000000000002,0.017368317,23.62695019287096,0.0406059212435278,12.43,0.9756097371693363,0.9955243089081973,0.6224055670002423,182.07,703.94,1872.13,3026.34,0
0.0,0.008305933,27.43307644754176,0.03517030602878912,28.28,0.9999999860928639,0.9981697970343253,0.6487884110395395,134.04,309.46,2357.06,2690.33,0
0.0,0.010459999,25.720025089703206,0.037425114558943984,34.53,0.9999999955399741,0.9972866164352462,0.46802418203840007,147.69,253.4,2117.44,2861.48,0
0.0,0.003735143,27.323736363175602,0.03530607640099789,0.0001,0.9999999889132595,0.9981286607659168,0.6419214391127328,154.8,0.0,1991.88,3065.48,0
0.00010763948497854077,0.03093893,23.10638689220734,0.04148278232119726,21.29,0.8416664766862444,0.9851045493624209,0.4453295937529552,108.29,410.97,1853.23,2877.9,0
1.216783216783217e-05,0.009670231,19.09080496335009,0.0497740136258459,20.49,0.9999999660734229,0.9871732697264632,0.6226902816607157,257.93,427.08,1171.24,2421.33,0
0.00030441176470588237,0.015412948,9.729747972332992,0.09319883398739028,11.55,0.0,0.9006118958714864,0.5576393225889074,0.0,757.7,1289.35,2904.71,0
5.037037037037033e-06,0.012708876,20.47573682659728,0.04656417649714908,15.34,0.9999999915687512,0.9909388669725149,0.6643300780547058,136.0,570.55,1168.79,2248.72,0
0.0,0.0043017673,21.312052285683716,0.04481882648875106,32.53,0.9999999846756957,0.9925031167014763,0.6585273995043535,188.19,268.95,2573.78,3338.07,0
6.539473684210525e-05,0.010060298,23.97281153765246,0.04004354890086212,20.17,0.873417234289746,0.9905031260414224,0.4936718445936208,140.51,433.83,1741.64,2696.05,0
0.0001419642857142857,0.0053542,25.47966987744802,0.03776482126205325,20.79,0.9999999852531177,0.9971326009227442,0.5631759901505999,208.21,420.97,1683.18,3432.43,0
0.0,0.004875509,23.652447467281316,0.040563923777839836,30.1,0.9999999876068595,0.9956895879570392,0.7032827600487301,212.19,290.72,2528.81,3074.81,0
0.0,0.009437723,19.23103405128374,0.049429010769548185,18.02,0.9999999782714379,0.9877006057801476,0.6977687512845349,178.53,485.54,1184.05,2391.42,0
4.3421052631579035e-06,0.004365419,22.26980163999395,0.04297415231427215,31.39,0.9999999881385465,0.9939120613400511,0.7394544673157266,272.22,278.76,2321.2,3067.41,0
1.4585635359116024e-05,0.0056408625,18.553191098679154,0.05114254726777316,12.82,0.9999999781629956,0.9861832943182519,0.5802044867180355,106.56,682.44,1290.76,2729.26,0
0.0,0.0043110093,23.59120155585742,0.04066495074380814,34.76,0.9999999843898126,0.9954194733268785,0.4628193981410611,235.32,251.71,2200.09,3158.9,0
5.834862385321101e-05,0.007497525,25.481201322606818,0.03776263726926569,21.13,0.9999999895943519,0.9970581606746659,0.6017866825665269,179.45,414.07,1511.01,2901.82,0
0.00020311111111111113,0.009419081,13.91281364484475,0.06705642703083685,8.94,0.0,0.9591565332661761,0.6706609549210141,0.0,978.32,1586.78,3046.39,0
1.2673267326732677e-05,0.009483111,18.89510383508708,0.05026362306470581,13.39,0.9999999858143794,0.9872124323487395,0.658127707495168,153.35,653.58,1038.79,2574.12,0
7.619834710743804e-05,0.0077232174,20.321346551896102,0.04690135295001198,14.9,0.9999999886965001,0.99077427942445,0.6433932095028063,125.37,587.06,907.05,2799.8,0
0.0,0.007670225,20.06167251398501,0.047479610146629964,25.7,0.99999998324762,0.9899673418440508,0.6665616667560744,231.46,340.41,2627.94,3402.36,0
3.118279569892473e-05,0.007071054,21.46192966850002,0.044519772555533015,15.22,0.9999999865743666,0.9927539001001445,0.624713875325949,137.8,574.9,1027.74,2359.5,0
1.629629629629629e-05,0.007112291,23.04074865192735,0.04159604238946319,11.06,0.9999998645336624,0.9948489296614857,0.575305211295586,156.79,791.41,1848.33,2998.1,0
2.7567567567567582e-05,0.010200295,21.212685758097393,0.045019319630696206,16.09,0.9999999724094479,0.9921968020398948,0.6242587863326846,144.21,543.92,1019.96,2582.7,0
0.00012136752136752137,0.02586091,19.88717811280815,0.04787626143652184,14.04,0.9333329771586398,0.9877630966859559,0.6394728766536075,205.11,623.37,1099.91,2701.21,0
0.00020926108374384235,0.016261615,21.140993088149642,0.04516509246079041,22.26,0.9065402116781405,0.9780179790791589,0.5053614925086546,139.89,393.02,1830.21,2718.8,0
0.0,0.005420187,26.26475941738495,0.0366773821360905,27.0,0.9999999877361855,0.9976089819113082,0.6026267590566444,191.96,324.12,820.6,2743.07,0
0.00024055629139072847,0.013070514,17.909574694147732,0.05288326237762962,15.82,0.6626710967141207,0.9710973544212599,0.5605307345831938,206.13,552.93,1955.75,2922.26,0
5.517241379310359e-06,0.0070079933,13.487457673313926,0.06902522323444038,18.74,0.9999999920859185,0.9558510207789731,0.6062456270495193,230.48,466.89,2324.29,2853.77,0
1.1130434782608688e-05,0.00904833,13.67839883752902,0.06812732172416847,22.48,0.9999999707315482,0.9561942103601825,0.5960042019732775,378.91,389.16,2216.54,2975.34,0
8.48e-05,0.0082128905,21.29090152434127,0.044861352911546346,30.87,0.9999999944621775,0.992351590428589,0.6421948571615068,186.96,283.41,1990.14,3168.02,0
0.0,0.005420187,26.26475941738495,0.0366773821360905,27.0,0.9999999877361855,0.9976089819113082,0.6026267590566444,191.96,324.12,820.6,2743.07,0
5.289156626506024e-05,0.00332421,24.388076499090154,0.03938856888334323,18.99,0.9999999818887545,0.9963196747473917,0.530411021381248,154.5,460.72,950.29,2425.32,0
0.00014802591463414637,0.007175429,23.62250832186517,0.04061324650307802,17.66,0.5623661137950386,0.9914424128898934,0.7050800163067587,210.79,495.44,1857.3,2984.96,0
3.540540540540539e-05,0.0116672,20.504310023608145,0.046502305765782154,15.72,0.9999999607710891,0.99106873718018,0.47581720624603757,121.74,556.59,955.95,2670.57,0
3.6249999999999993e-05,0.009281505,10.916819201841093,0.08391500979099395,17.97,0.9999998622293782,0.912600685445098,0.6630086902800121,336.38,487.04,2342.14,2837.24,0
0.00018769230769230769,0.0090183355,22.043614194320835,0.04339597042231565,11.36,0.9999999538633203,0.9936991559108719,0.7384286075553682,195.54,770.25,1909.95,3140.43,0
0.00015951219512195123,0.0097057065,17.60275546506549,0.05375547734731671,11.38,0.9523809431604564,0.9828710786322505,0.5635288742764207,259.38,768.72,1325.69,2831.28,0
0.0,0.0040166327,24.38999425847115,0.03938559378233647,9.82,0.9999999487735575,0.9963213586769192,0.7216718930312388,127.01,891.15,2228.44,3171.53,0
0.000207859649122807,0.014912008,20.957715051114292,0.045542079295233996,21.9,0.6689179331122687,0.983783488468223,0.6844105353594839,270.34,399.5,1951.94,2888.18,0
0.00024052631578947372,0.0065983823,21.708997858946905,0.04403540861694253,16.68,0.9999999868326804,0.9932325688539303,0.6345513821101867,127.37,524.7,977.61,2947.53,0
0.0002632258064516129,0.0054828273,26.012334374798257,0.037020125181516025,25.92,0.9999999878951509,0.9974617703318949,0.6360199091110696,110.75,337.61,858.97,2345.44,0
4.594594594594583e-06,0.0033136315,20.55854405966695,0.04638532162618818,21.91,0.9999999857241878,0.9912458509239243,0.7017433271425101,283.59,399.3,853.45,3119.97,0
0.00019419847328244275,0.007121545,21.760412155045557,0.04393593548253557,30.23,0.9999999926830341,0.9932488961394655,0.6230203550949457,205.31,289.44,2338.53,2818.52,0
0.0005021052631578948,0.009917142,17.06322950022108,0.05536108590037904,32.67,0.9999999843109493,0.9805895728846126,0.5789775828649313,210.92,267.8,2431.55,3279.58,0
0.0,0.0039922115,24.35456060947488,0.03944063616019852,13.99,0.9999999769144212,0.9962905129203353,0.5981085508251838,219.65,625.61,1103.53,3242.28,0
1.6058394160583934e-05,0.0073190955,17.65127120099528,0.05361564845760419,12.33,0.9999999878235148,0.983097036067256,0.5614235030740894,181.76,709.41,1090.97,2416.21,0
0.00018127659574468084,0.011861598,10.554030309105263,0.08654988547259916,9.34,0.0,0.9127995157391311,0.6166483966612849,0.0,937.28,1607.64,2931.17,0
7.906976744186058e-06,0.0053373827,18.95278083425963,0.05011832728012351,12.77,0.9999999861259508,0.9874262639609444,0.7429807796607507,350.21,685.37,1028.53,2972.46,0
7.200000000000002e-05,0.012694005,12.852795572782258,0.07218759525801301,9.0,0.0,0.9451718267367808,0.7095083054597223,0.0,971.96,1613.18,3080.5,0
4.1791044776119404e-05,0.005751425,21.14096521497018,0.04516514931895876,20.87,0.9999999810716637,0.9919638153761866,0.5519829155592152,270.65,419.28,856.52,3090.72,0
7.5e-05,0.008426373,18.870010759431636,0.05032709906940202,13.22,0.9999999819385439,0.9871463075680242,0.7150620322281233,136.28,661.7,1023.31,3208.25,0
0.0,0.0041190945,26.78743040253865,0.03598749454388702,19.52,0.9999999462843475,0.9978665889845949,0.6909425064009618,149.42,448.34,1865.51,3087.17,0
8.820312499999998e-05,0.007294407,21.724459685295475,0.044005446723429875,18.16,0.4809725754215003,0.9889313393901519,0.5406236374304302,130.64,481.92,1875.6,2940.15,0
0.0,0.0076867146,20.811649325645007,0.04584706021402296,32.15,0.9999999789887434,0.9916699313891943,0.4990931500938419,197.91,272.13,2537.57,3202.11,0
0.0,0.0035833544,22.205250030774835,0.043093696412398,34.38,0.9999999651997268,0.9937219190728291,0.6550946982476541,106.79,254.54,2323.76,2825.53,0
0.0,0.0034673056,21.965021802664317,0.04354448293552169,20.5,0.999999958923579,0.9935889778512735,0.7471108037896389,243.02,426.85,832.09,3085.21,0
0.00018170289855072463,0.006572587,20.032042781324503,0.04754649894911561,16.73,0.6346222725710587,0.9884212676412468,0.6877980056181799,245.4,523.05,1840.54,3074.66,0
0.00013596000000000002,0.010780036,20.797026022460532,0.04587781833033368,17.1,0.715012365711263,0.9766155245563655,0.7084247012955025,193.74,511.65,1769.08,2932.9,0
0.0,0.0038395757,26.825112444363924,0.035938758630337665,30.4,0.9999999898525206,0.9978975607787268,0.7830145722347875,116.94,287.85,853.78,2307.19,0
0.0,0.0043017673,21.312052285683716,0.04481882648875106,32.53,0.9999999846756957,0.9925031167014763,0.6585273995043535,188.19,268.95,2573.78,3338.07,0
0.00015355371900826445,0.024535628,21.3207664434145,0.04480132895683066,17.67,0.8709675170307446,0.9800231882423243,0.596397219308492,158.84,495.09,1910.76,2850.73,0
4.328358208955211e-06,0.0050007836,20.006873113851395,0.047603467426126624,14.32,0.9999999897021342,0.9900979253777384,0.65755443642001,155.5,610.85,1065.88,2337.41,0
7.209302325581394e-06,0.009068334,22.709069821467953,0.0421779516248472,34.15,0.9999999928456993,0.9943280040675425,0.5660019398491015,244.79,256.19,2106.8,2892.94,0
2.059405940594059e-05,0.020432577,22.69565938319489,0.042201822022695276,29.33,0.9230769194772098,0.9943660463960557,0.6158092406573957,285.6,298.32,2283.45,2874.95,0
0.00015072463768115943,0.00988283,19.996602462562368,0.04762675303221237,14.03,0.9999999658174468,0.9896456591589835,0.6447390024193976,196.76,623.7,1132.48,2610.4,0
2.9885057471264447e-06,0.0048347563,26.853500216648193,0.03590213051221097,31.52,0.9999999882502959,0.9979208713780636,0.7264456917960606,246.16,277.59,843.04,2526.44,0
0.0001434782608695652,0.009508595,24.12590987242299,0.03979955373069107,16.83,0.9999999894445548,0.9960942803739161,0.8242541308964527,113.33,519.91,1440.87,2609.4,0
1.9047619047619053e-05,0.008963449,11.154592476842607,0.08227342890395034,23.66,0.9999999763142159,0.9188342235207124,0.567686021895976,362.4,369.83,2215.31,2985.55,0
8.15533980582524e-06,0.0085422555,23.031863436652902,0.04161142154606374,30.41,0.9999999926973516,0.9949748103004624,0.49082637293977593,283.14,287.76,2211.45,2786.65,0
2.022727272727273e-05,0.007266305,18.109697908588384,0.05232945098261206,25.03,0.9130434636107146,0.9839118223275815,0.6461260561925397,277.15,349.6,2503.4,3008.38,0
3.0948905109489056e-05,0.0038216028,12.311303164230189,0.07512412478796034,24.78,0.9999997351328304,0.9433760340684209,0.556818473489027,338.14,353.09,2085.17,2908.45,0
8.000000000000022e-06,0.009434815,20.13477365155683,0.04731538726114239,29.83,0.9999999863816175,0.9901592207480517,0.5866172342620235,284.73,293.31,2231.87,2980.44,0
1.6108108108108107e-05,0.0068181218,23.21574052492861,0.041295454044470034,16.37,0.9999999866746913,0.9951791208901573,0.5980555373574982,147.64,534.62,987.62,2524.97,0
0.00021178470254957504,0.038064238,15.549288997026665,0.060425556661658726,18.01,0.17127070867634073,0.9309750576166861,0.6190251143763169,340.77,485.94,1898.36,2921.3,0
0.0001839779005524862,0.01955116,21.270751714595537,0.04490194191984243,19.14,0.7812482234957928,1.0275020792762877,0.5031816420239598,198.88,457.1,1885.07,2963.09,0
0.00012195121951219511,0.018390562,19.86407234102861,0.04792928166921317,11.82,0.9999999695675083,0.9894318402360098,0.5844377629447873,204.47,740.35,1958.19,3107.31,0
2.184397163120568e-05,0.015875202,14.278536716680724,0.06545129409599972,33.46,0.9999999877961601,0.9517974223586965,0.4617301287158726,256.6,261.48,2191.41,3025.64,0
1.264367816091953e-06,0.013589443,14.159079824923976,0.06596706472617411,26.79,0.9666666544952132,0.9571837133435006,0.656030720669335,172.26,326.63,2537.83,3208.21,0
0.0001472727272727273,0.01663208,19.930376488980713,0.047777449226795964,14.56,0.9999999941523067,0.9898383086590186,0.6902234238180137,179.76,600.82,1070.83,2837.92,0
5.726027397260273e-05,0.011256806,18.579710253604755,0.051073278769071334,14.83,0.5466666369119221,0.9857173178068368,0.5684752117270768,87.17,589.9,1082.19,2826.8,0
0.00021375690607734808,0.023014573,16.828264588696033,0.0560907089428125,17.89,0.4570134134924876,0.9346730158997822,0.5787629207306745,276.03,488.97,1856.88,2919.23,0
0.00010518518518518518,0.004897506,26.371432824692576,0.03653444108698141,27.41,0.9999999826807564,0.9976951189072892,0.599558637933994,97.74,319.2,801.97,2385.45,0
5.702970297029703e-05,0.00938476,24.522711395733698,0.03918079017917967,20.32,0.9134614494848742,0.9938371284647206,0.5710875953288055,223.4,430.55,1747.15,3365.93,0
8.813953488372094e-05,0.0056028143,23.267169009930768,0.04120793816496574,20.75,0.9999999914076699,0.9952814565610009,0.5468252801859386,220.41,421.77,880.52,3082.54,0
0.0,0.004357196,21.68815257958241,0.04407586719510706,33.48,0.9999999807270159,0.9929851036040754,0.6002619165426066,134.88,261.38,2301.8,2848.53,0
7.142857142857143e-06,0.01166796,17.89341244886,0.052928501016254396,12.62,0.9722222113345546,0.9839122460068013,0.5209320375658181,189.88,693.56,1174.78,2313.7,0
0.0,0.0035188736,26.178744781459788,0.03679345783040571,20.42,0.9999999657924391,0.9975780712492307,0.5832648441437307,191.52,428.45,1232.13,3006.33,0
5.0632911392405066e-05,0.006142532,18.9051232614858,0.0502383224089292,28.65,0.9999999293632365,0.9869435505618032,0.7121587040584523,178.55,305.36,2533.31,3125.07,0
0.00013346938775510203,0.011339253,18.149713636965778,0.052220102031690085,12.75,0.9999999879640108,0.9848321929914814,0.5034454552028903,195.04,686.14,1138.41,3275.8,0
